date,value
2000-03-01,14429703086.0
2000-04-01,13522040017.0
2000-05-01,14636754971.0
2000-06-01,15250939656.0
2000-07-01,14455655854.0
2000-08-01,14786880244.0
2000-09-01,15133379448.0
2000-10-01,15248067735.0
2000-11-01,14989067774.0
2000-12-01,14976554592.0
2001-01-01,12644929017.0
2001-02-01,13354073762.0
2001-03-01,14124891326.0
2001-04-01,12121109771.0
2001-05-01,13306959164.0
2001-06-01,12931941025.0
2001-07-01,11392256710.0
2001-08-01,11766192458.0
2001-09-01,12447323670.0
2001-10-01,12086028283.0
2001-11-01,12348966889.0
2001-12-01,11914472044.0
2002-01-01,11381879453.0
2002-02-01,11023036912.0
2002-03-01,13251322898.0
2002-04-01,13184534346.0
2002-05-01,14173176611.0
2002-06-01,12894088493.0
2002-07-01,13395178905.0
2002-08-01,13959109880.0
2002-09-01,13900763481.0
2002-10-01,15084658742.0
2002-11-01,15196561477.0
2002-12-01,15026216602.0
2003-01-01,14319930962.0
2003-02-01,13337144558.0
2003-03-01,15378850237.0
2003-04-01,15720592277.0
2003-05-01,14676091579.0
2003-06-01,15656327385.0
2003-07-01,15431714254.0
2003-08-01,15375268390.0
2003-09-01,17021082330.0
2003-10-01,18929664626.0
2003-11-01,18242088134.0
2003-12-01,19728688098.0
2004-01-01,18987120155.0
2004-02-01,19136967537.0
2004-03-01,21174854848.0
2004-04-01,21483356558.0
2004-05-01,20834258911.0
2004-06-01,21657111358.0
2004-07-01,21003794339.0
2004-08-01,19798968731.0
2004-09-01,20831133275.0
2004-10-01,22663288550.0
2004-11-01,23076611989.0
2004-12-01,23197205701.0
2005-01-01,22454025470.0
2005-02-01,20401096466.0
2005-03-01,23952499856.0
2005-04-01,22872504728.0
2005-05-01,23122703254.0
2005-06-01,23707576151.0
2005-07-01,23235522474.0
2005-08-01,23342966614.0
2005-09-01,24519190675.0
2005-10-01,25352747930.0
2005-11-01,25826192398.0
2005-12-01,25631716487.0
2006-01-01,23257866107.0
2006-02-01,23786955697.0
2006-03-01,26840145449.0
2006-04-01,25590122639.0
2006-05-01,27934507286.0
