date,value
2009-06-01,79.76273
2009-07-01,81.80667
2009-08-01,82.31313
2009-09-01,85.8754
2009-10-01,84.3358
2009-11-01,85.34447
2009-12-01,86.37974
2010-01-01,87.94807
2010-02-01,88.59924
2010-03-01,90.43358
2010-04-01,91.61568
2010-05-01,92.16577
2010-06-01,92.45518
2010-07-01,93.15316
2010-08-01,92.35622
2010-09-01,92.86375
2010-10-01,94.19907
2010-11-01,94.32782
2010-12-01,95.8355
2011-01-01,98.78598
2011-02-01,95.79613
2011-03-01,98.1912
2011-04-01,96.77821
2011-05-01,97.19104
2011-06-01,97.96138
2011-07-01,98.09332
2011-08-01,97.36128
2011-09-01,97.82412
2011-10-01,100.116
2011-11-01,97.78795
2011-12-01,96.07278
2012-01-01,98.2859
2012-02-01,102.1918
2012-03-01,99.03495
2012-04-01,100.1883
2012-05-01,100.6097
2012-06-01,98.71788
2012-07-01,98.06778
2012-08-01,96.15683
2012-09-01,97.45811
2012-10-01,100.0053
2012-11-01,100.599
2012-12-01,100.6533
2013-01-01,102.111
2013-02-01,100.0255
2013-03-01,98.94345
2013-04-01,99.66697
2013-05-01,99.09028
2013-06-01,99.12859
2013-07-01,98.27313
2013-08-01,99.52652
2013-09-01,97.79646
2013-10-01,101.1289
2013-11-01,100.0426
2013-12-01,101.4556
2014-01-01,102.0684
2014-02-01,101.4641
2014-03-01,102.1684
2014-04-01,102.4972
2014-05-01,99.07219
2014-06-01,101.563
2014-07-01,102.3419
2014-08-01,98.37634
2014-09-01,98.03799
2014-10-01,98.17311
2014-11-01,98.44869
2014-12-01,100.9778
2015-01-01,99.1339
2015-02-01,100.5809
2015-03-01,99.48502
2015-04-01,100.3266
2015-05-01,97.71879
2015-06-01,99.33926
2015-07-01,98.68703
2015-08-01,100.9108
2015-09-01,102.1333
2015-10-01,101.5205
2015-11-01,100.5373
2015-12-01,99.67973
2016-01-01,99.98404
2016-02-01,101.0853
2016-03-01,101.8865
2016-04-01,100.4458
2016-05-01,103.1728
2016-06-01,102.5323
2016-07-01,102.1323
2016-08-01,100.8172
2016-09-01,101.0746
2016-10-01,100.4192
2016-11-01,105.07
2016-12-01,103.823
2017-01-01,106.5713
2017-02-01,105.3487
2017-03-01,107.0288
2017-04-01,105.0359
2017-05-01,105.4594
2017-06-01,103.4442
2017-07-01,104.5369
2017-08-01,104.0475
2017-09-01,105.1678
2017-10-01,105.4009
2017-11-01,105.6381
2017-12-01,103.391
2018-01-01,105.4296
2018-02-01,106.0563
2018-03-01,104.4518
2018-04-01,107.5459
2018-05-01,108.1119
2018-06-01,107.3629
2018-07-01,107.9044
2018-08-01,108.3184
2018-09-01,106.1627
2018-10-01,108.4631
2018-11-01,106.1584
2018-12-01,103.9996
2019-01-01,104.9965
2019-02-01,101.613
2019-03-01,103.7591
2019-04-01,106.8032
2019-05-01,105.9275
2019-06-01,105.3668
2019-07-01,108.1332
2019-08-01,106.0042
2019-09-01,108.5216
2019-10-01,108.3524
2019-11-01,108.0481
2019-12-01,110.6464
2020-01-01,106.7192
2020-02-01,103.208
2020-03-01,107.8896
2020-04-01,104.5912
2020-05-01,96.61116
2020-06-01,102.7824
2020-07-01,104.4848
2020-08-01,106.0808
2020-09-01,110.8688
2020-10-01,110.3368
2020-11-01,111.0816
2020-12-01,112.1456
2021-01-01,112.4648
2021-02-01,115.7632
2021-03-01,113.9544
2021-04-01,113.4224
2021-05-01,112.252
2021-06-01,113.2096
2021-07-01,115.1248
2021-08-01,116.2952
2021-09-01,115.1248
2021-10-01,116.7208
2021-11-01,117.572
2021-12-01,122.5728
2022-01-01,122.7856
2022-02-01,121.0832
2022-03-01,121.9343
2022-04-01,120.0191
2022-05-01,117.8912
2022-06-01,119.8064
2022-07-01,117.4656
2022-08-01,114.1672
2022-09-01,113.316
2022-10-01,110.9752
2022-11-01,110.7624
2022-12-01,106.7192
2023-01-01,109.1664
2023-02-01,108.3152
2023-03-01,112.1456
2023-04-01,110.9752
2023-05-01,114.912
2023-06-01,112.5712
2023-07-01,109.592
2023-08-01,115.5504
2023-09-01,117.7848
2023-10-01,115.7632
2023-11-01,117.572
2023-12-01,117.1464
2024-01-01,115.444
2024-02-01,118.7424
2024-03-01,114.912
