date,code,label,close,source,fetched_at
2003-05-30,000660,SK하이닉스,3815.0,kis_api,2026-08-17T02:03:21+00:00
2003-06-30,0001,KOSPI,669.93,kis_api,2026-08-17T02:03:27+00:00
2003-06-30,000660,SK하이닉스,5790.0,kis_api,2026-08-17T02:03:21+00:00
2003-07-31,0001,KOSPI,713.52,kis_api,2026-08-17T02:03:27+00:00
2003-07-31,000660,SK하이닉스,7390.0,kis_api,2026-08-17T02:03:21+00:00
2003-08-29,0001,KOSPI,759.47,kis_api,2026-08-17T02:03:27+00:00
2003-08-29,000660,SK하이닉스,7970.0,kis_api,2026-08-17T02:03:21+00:00
2003-09-30,0001,KOSPI,697.52,kis_api,2026-08-17T02:03:27+00:00
2003-09-30,000660,SK하이닉스,6710.0,kis_api,2026-08-17T02:03:21+00:00
2003-10-31,0001,KOSPI,782.36,kis_api,2026-08-17T02:03:27+00:00
2003-10-31,000660,SK하이닉스,7530.0,kis_api,2026-08-17T02:03:21+00:00
2003-11-28,0001,KOSPI,796.18,kis_api,2026-08-17T02:03:27+00:00
2003-11-28,000660,SK하이닉스,6630.0,kis_api,2026-08-17T02:03:21+00:00
2003-12-30,0001,KOSPI,810.71,kis_api,2026-08-17T02:03:27+00:00
2003-12-30,000660,SK하이닉스,5600.0,kis_api,2026-08-17T02:03:21+00:00
2004-01-30,0001,KOSPI,848.5,kis_api,2026-08-17T02:03:27+00:00
2004-01-30,000660,SK하이닉스,8950.0,kis_api,2026-08-17T02:03:21+00:00
2004-02-27,0001,KOSPI,883.42,kis_api,2026-08-17T02:03:27+00:00
2004-02-27,000660,SK하이닉스,8970.0,kis_api,2026-08-17T02:03:21+00:00
2004-03-31,0001,KOSPI,880.5,kis_api,2026-08-17T02:03:27+00:00
2004-03-31,000660,SK하이닉스,12250.0,kis_api,2026-08-17T02:03:21+00:00
2004-04-30,0001,KOSPI,862.84,kis_api,2026-08-17T02:03:27+00:00
2004-04-30,000660,SK하이닉스,11900.0,kis_api,2026-08-17T02:03:21+00:00
2004-05-31,0001,KOSPI,803.84,kis_api,2026-08-17T02:03:27+00:00
2004-05-31,000660,SK하이닉스,11250.0,kis_api,2026-08-17T02:03:21+00:00
2004-06-30,0001,KOSPI,785.79,kis_api,2026-08-17T02:03:27+00:00
2004-06-30,000660,SK하이닉스,12650.0,kis_api,2026-08-17T02:03:21+00:00
2004-07-30,0001,KOSPI,735.34,kis_api,2026-08-17T02:03:27+00:00
2004-07-30,000660,SK하이닉스,9000.0,kis_api,2026-08-17T02:03:21+00:00
2004-08-31,0001,KOSPI,803.57,kis_api,2026-08-17T02:03:27+00:00
2004-08-31,000660,SK하이닉스,10450.0,kis_api,2026-08-17T02:03:21+00:00
2004-09-30,0001,KOSPI,835.09,kis_api,2026-08-17T02:03:27+00:00
2004-09-30,000660,SK하이닉스,10500.0,kis_api,2026-08-17T02:03:21+00:00
2004-10-29,0001,KOSPI,834.84,kis_api,2026-08-17T02:03:27+00:00
2004-10-29,000660,SK하이닉스,12700.0,kis_api,2026-08-17T02:03:21+00:00
2004-11-30,0001,KOSPI,878.06,kis_api,2026-08-17T02:03:27+00:00
2004-11-30,000660,SK하이닉스,10350.0,kis_api,2026-08-17T02:03:21+00:00
2004-12-30,0001,KOSPI,895.92,kis_api,2026-08-17T02:03:27+00:00
2004-12-30,000660,SK하이닉스,11650.0,kis_api,2026-08-17T02:03:21+00:00
2005-01-31,0001,KOSPI,932.7,kis_api,2026-08-17T02:03:27+00:00
2005-01-31,000660,SK하이닉스,13000.0,kis_api,2026-08-17T02:03:21+00:00
2005-02-28,0001,KOSPI,1011.36,kis_api,2026-08-17T02:03:27+00:00
2005-02-28,000660,SK하이닉스,15050.0,kis_api,2026-08-17T02:03:21+00:00
2005-03-31,0001,KOSPI,965.68,kis_api,2026-08-17T02:03:27+00:00
2005-03-31,000660,SK하이닉스,13050.0,kis_api,2026-08-17T02:03:21+00:00
2005-04-29,0001,KOSPI,911.3,kis_api,2026-08-17T02:03:27+00:00
2005-04-29,000660,SK하이닉스,12100.0,kis_api,2026-08-17T02:03:21+00:00
2005-05-31,0001,KOSPI,970.21,kis_api,2026-08-17T02:03:27+00:00
2005-05-31,000660,SK하이닉스,15900.0,kis_api,2026-08-17T02:03:21+00:00
2005-06-30,0001,KOSPI,1008.16,kis_api,2026-08-17T02:03:27+00:00
2005-06-30,000660,SK하이닉스,17000.0,kis_api,2026-08-17T02:03:21+00:00
2005-07-29,0001,KOSPI,1111.29,kis_api,2026-08-17T02:03:27+00:00
2005-07-29,000660,SK하이닉스,23900.0,kis_api,2026-08-17T02:03:21+00:00
2005-08-31,0001,KOSPI,1083.33,kis_api,2026-08-17T02:03:27+00:00
2005-08-31,000660,SK하이닉스,21400.0,kis_api,2026-08-17T02:03:21+00:00
2005-09-30,0001,KOSPI,1221.01,kis_api,2026-08-17T02:03:27+00:00
2005-09-30,000660,SK하이닉스,23000.0,kis_api,2026-08-17T02:03:21+00:00
2005-10-31,0001,KOSPI,1158.11,kis_api,2026-08-17T02:03:27+00:00
2005-10-31,000660,SK하이닉스,19050.0,kis_api,2026-08-17T02:03:21+00:00
2005-11-30,0001,KOSPI,1297.44,kis_api,2026-08-17T02:03:27+00:00
2005-11-30,000660,SK하이닉스,21900.0,kis_api,2026-08-17T02:03:21+00:00
2005-12-29,0001,KOSPI,1379.37,kis_api,2026-08-17T02:03:27+00:00
2005-12-29,000660,SK하이닉스,35300.0,kis_api,2026-08-17T02:03:21+00:00
2006-01-31,0001,KOSPI,1399.83,kis_api,2026-08-17T02:03:27+00:00
2006-01-31,000660,SK하이닉스,37300.0,kis_api,2026-08-17T02:03:21+00:00
2006-02-28,0001,KOSPI,1371.59,kis_api,2026-08-17T02:03:27+00:00
2006-02-28,000660,SK하이닉스,33250.0,kis_api,2026-08-17T02:03:21+00:00
2006-03-31,0001,KOSPI,1359.6,kis_api,2026-08-17T02:03:27+00:00
2006-03-31,000660,SK하이닉스,28900.0,kis_api,2026-08-17T02:03:21+00:00
2006-04-28,0001,KOSPI,1419.73,kis_api,2026-08-17T02:03:27+00:00
2006-04-28,000660,SK하이닉스,32950.0,kis_api,2026-08-17T02:03:21+00:00
2006-05-30,0001,KOSPI,1317.7,kis_api,2026-08-17T02:03:27+00:00
2006-05-30,000660,SK하이닉스,32000.0,kis_api,2026-08-17T02:03:21+00:00
2006-06-30,0001,KOSPI,1295.15,kis_api,2026-08-17T02:03:27+00:00
2006-06-30,000660,SK하이닉스,30750.0,kis_api,2026-08-17T02:03:21+00:00
2006-07-31,0001,KOSPI,1297.82,kis_api,2026-08-17T02:03:27+00:00
2006-07-31,000660,SK하이닉스,32500.0,kis_api,2026-08-17T02:03:21+00:00
2006-08-31,0001,KOSPI,1352.74,kis_api,2026-08-17T02:03:27+00:00
2006-08-31,000660,SK하이닉스,36800.0,kis_api,2026-08-17T02:03:21+00:00
2006-09-29,0001,KOSPI,1371.41,kis_api,2026-08-17T02:03:27+00:00
2006-09-29,000660,SK하이닉스,37300.0,kis_api,2026-08-17T02:03:21+00:00
2006-10-31,0001,KOSPI,1364.55,kis_api,2026-08-17T02:03:27+00:00
2006-10-31,000660,SK하이닉스,34200.0,kis_api,2026-08-17T02:03:21+00:00
2006-11-30,0001,KOSPI,1432.21,kis_api,2026-08-17T02:03:27+00:00
2006-11-30,000660,SK하이닉스,35300.0,kis_api,2026-08-17T02:03:21+00:00
2006-12-28,0001,KOSPI,1434.46,kis_api,2026-08-17T02:03:27+00:00
2006-12-28,000660,SK하이닉스,36450.0,kis_api,2026-08-17T02:03:21+00:00
2007-01-31,0001,KOSPI,1360.23,kis_api,2026-08-17T02:03:27+00:00
2007-01-31,000660,SK하이닉스,31250.0,kis_api,2026-08-17T02:03:21+00:00
2007-02-28,0001,KOSPI,1417.34,kis_api,2026-08-17T02:03:27+00:00
2007-02-28,000660,SK하이닉스,31150.0,kis_api,2026-08-17T02:03:21+00:00
2007-03-30,0001,KOSPI,1452.55,kis_api,2026-08-17T02:03:27+00:00
2007-03-30,000660,SK하이닉스,32400.0,kis_api,2026-08-17T02:03:21+00:00
2007-04-30,0001,KOSPI,1542.24,kis_api,2026-08-17T02:03:27+00:00
2007-04-30,000660,SK하이닉스,32050.0,kis_api,2026-08-17T02:03:21+00:00
2007-05-31,0001,KOSPI,1700.91,kis_api,2026-08-17T02:03:27+00:00
2007-05-31,000660,SK하이닉스,28750.0,kis_api,2026-08-17T02:03:21+00:00
2007-06-29,0001,KOSPI,1743.6,kis_api,2026-08-17T02:03:27+00:00
2007-06-29,000660,SK하이닉스,33350.0,kis_api,2026-08-17T02:03:21+00:00
2007-07-31,0001,KOSPI,1933.27,kis_api,2026-08-17T02:03:27+00:00
2007-07-31,000660,SK하이닉스,37600.0,kis_api,2026-08-17T02:03:21+00:00
2007-08-31,0001,KOSPI,1873.24,kis_api,2026-08-17T02:03:27+00:00
2007-08-31,000660,SK하이닉스,33750.0,kis_api,2026-08-17T02:03:21+00:00
2007-09-28,0001,KOSPI,1946.48,kis_api,2026-08-17T02:03:27+00:00
2007-09-28,000660,SK하이닉스,31300.0,kis_api,2026-08-17T02:03:21+00:00
2007-10-31,0001,KOSPI,2064.85,kis_api,2026-08-17T02:03:27+00:00
2007-10-31,000660,SK하이닉스,25000.0,kis_api,2026-08-17T02:03:21+00:00
2007-11-30,0001,KOSPI,1906.0,kis_api,2026-08-17T02:03:27+00:00
2007-11-30,000660,SK하이닉스,25900.0,kis_api,2026-08-17T02:03:21+00:00
2007-12-28,0001,KOSPI,1897.13,kis_api,2026-08-17T02:03:27+00:00
2007-12-28,000660,SK하이닉스,25950.0,kis_api,2026-08-17T02:03:21+00:00
2008-01-31,0001,KOSPI,1624.68,kis_api,2026-08-17T02:03:27+00:00
2008-01-31,000660,SK하이닉스,26000.0,kis_api,2026-08-17T02:03:21+00:00
2008-02-29,0001,KOSPI,1711.62,kis_api,2026-08-17T02:03:27+00:00
2008-02-29,000660,SK하이닉스,24550.0,kis_api,2026-08-17T02:03:21+00:00
2008-03-31,0001,KOSPI,1703.99,kis_api,2026-08-17T02:03:27+00:00
2008-03-31,000660,SK하이닉스,27850.0,kis_api,2026-08-17T02:03:21+00:00
2008-04-30,0001,KOSPI,1825.47,kis_api,2026-08-17T02:03:27+00:00
2008-04-30,000660,SK하이닉스,26800.0,kis_api,2026-08-17T02:03:21+00:00
2008-05-30,0001,KOSPI,1852.02,kis_api,2026-08-17T02:03:27+00:00
2008-05-30,000660,SK하이닉스,31000.0,kis_api,2026-08-17T02:03:21+00:00
2008-06-30,0001,KOSPI,1674.92,kis_api,2026-08-17T02:03:27+00:00
2008-06-30,000660,SK하이닉스,25000.0,kis_api,2026-08-17T02:03:21+00:00
2008-07-31,0001,KOSPI,1594.67,kis_api,2026-08-17T02:03:27+00:00
2008-07-31,000660,SK하이닉스,21650.0,kis_api,2026-08-17T02:03:21+00:00
2008-08-29,0001,KOSPI,1474.24,kis_api,2026-08-17T02:03:27+00:00
2008-08-29,000660,SK하이닉스,19400.0,kis_api,2026-08-17T02:03:21+00:00
2008-09-30,0001,KOSPI,1448.06,kis_api,2026-08-17T02:03:27+00:00
2008-09-30,000660,SK하이닉스,19350.0,kis_api,2026-08-17T02:03:21+00:00
2008-10-31,0001,KOSPI,1113.06,kis_api,2026-08-17T02:03:27+00:00
2008-10-31,000660,SK하이닉스,10800.0,kis_api,2026-08-17T02:03:21+00:00
2008-11-28,0001,KOSPI,1076.07,kis_api,2026-08-17T02:03:27+00:00
2008-11-28,000660,SK하이닉스,7410.0,kis_api,2026-08-17T02:03:21+00:00
2008-12-30,0001,KOSPI,1124.47,kis_api,2026-08-17T02:03:27+00:00
2008-12-30,000660,SK하이닉스,6700.0,kis_api,2026-08-17T02:03:21+00:00
2009-01-30,0001,KOSPI,1162.11,kis_api,2026-08-17T02:03:27+00:00
2009-01-30,000660,SK하이닉스,8980.0,kis_api,2026-08-17T02:03:21+00:00
2009-02-27,0001,KOSPI,1063.03,kis_api,2026-08-17T02:03:27+00:00
2009-02-27,000660,SK하이닉스,8640.0,kis_api,2026-08-17T02:03:21+00:00
2009-03-31,0001,KOSPI,1206.26,kis_api,2026-08-17T02:03:27+00:00
2009-03-31,000660,SK하이닉스,12350.0,kis_api,2026-08-17T02:03:21+00:00
2009-04-30,0001,KOSPI,1369.36,kis_api,2026-08-17T02:03:27+00:00
2009-04-30,000660,SK하이닉스,14400.0,kis_api,2026-08-17T02:03:21+00:00
2009-05-29,0001,KOSPI,1395.89,kis_api,2026-08-17T02:03:27+00:00
2009-05-29,000660,SK하이닉스,12900.0,kis_api,2026-08-17T02:03:21+00:00
2009-06-30,0001,KOSPI,1390.07,kis_api,2026-08-17T02:03:27+00:00
2009-06-30,000660,SK하이닉스,13650.0,kis_api,2026-08-17T02:03:21+00:00
2009-07-31,0001,KOSPI,1557.29,kis_api,2026-08-17T02:03:27+00:00
2009-07-31,000660,SK하이닉스,17600.0,kis_api,2026-08-17T02:03:21+00:00
2009-08-31,0001,KOSPI,1591.85,kis_api,2026-08-17T02:03:27+00:00
2009-08-31,000660,SK하이닉스,21950.0,kis_api,2026-08-17T02:03:21+00:00
2009-09-30,0001,KOSPI,1673.14,kis_api,2026-08-17T02:03:27+00:00
2009-09-30,000660,SK하이닉스,19800.0,kis_api,2026-08-17T02:03:21+00:00
2009-10-30,0001,KOSPI,1580.69,kis_api,2026-08-17T02:03:27+00:00
2009-10-30,000660,SK하이닉스,18050.0,kis_api,2026-08-17T02:03:21+00:00
2009-11-30,0001,KOSPI,1555.6,kis_api,2026-08-17T02:03:27+00:00
2009-11-30,000660,SK하이닉스,18450.0,kis_api,2026-08-17T02:03:21+00:00
2009-12-30,0001,KOSPI,1682.77,kis_api,2026-08-17T02:03:27+00:00
2009-12-30,000660,SK하이닉스,23150.0,kis_api,2026-08-17T02:03:21+00:00
2010-01-29,0001,KOSPI,1602.43,kis_api,2026-08-17T02:03:27+00:00
2010-01-29,000660,SK하이닉스,22750.0,kis_api,2026-08-17T02:03:21+00:00
2010-02-26,0001,KOSPI,1594.58,kis_api,2026-08-17T02:03:27+00:00
2010-02-26,000660,SK하이닉스,21000.0,kis_api,2026-08-17T02:03:21+00:00
2010-03-31,0001,KOSPI,1692.85,kis_api,2026-08-17T02:03:27+00:00
2010-03-31,000660,SK하이닉스,26700.0,kis_api,2026-08-17T02:03:21+00:00
2010-04-30,0001,KOSPI,1741.56,kis_api,2026-08-17T02:03:27+00:00
2010-04-30,000660,SK하이닉스,28400.0,kis_api,2026-08-17T02:03:21+00:00
2010-05-31,0001,KOSPI,1641.25,kis_api,2026-08-17T02:03:27+00:00
2010-05-31,000660,SK하이닉스,25150.0,kis_api,2026-08-17T02:03:21+00:00
2010-06-30,0001,KOSPI,1698.29,kis_api,2026-08-17T02:03:27+00:00
2010-06-30,000660,SK하이닉스,25050.0,kis_api,2026-08-17T02:03:21+00:00
2010-07-30,0001,KOSPI,1759.33,kis_api,2026-08-17T02:03:27+00:00
2010-07-30,000660,SK하이닉스,22500.0,kis_api,2026-08-17T02:03:21+00:00
2010-08-31,0001,KOSPI,1742.75,kis_api,2026-08-17T02:03:27+00:00
2010-08-31,000660,SK하이닉스,21100.0,kis_api,2026-08-17T02:03:21+00:00
2010-09-30,0001,KOSPI,1872.81,kis_api,2026-08-17T02:03:27+00:00
2010-09-30,000660,SK하이닉스,22150.0,kis_api,2026-08-17T02:03:21+00:00
2010-10-29,0001,KOSPI,1882.95,kis_api,2026-08-17T02:03:27+00:00
2010-10-29,000660,SK하이닉스,23150.0,kis_api,2026-08-17T02:03:21+00:00
2010-11-30,0001,KOSPI,1904.63,kis_api,2026-08-17T02:03:27+00:00
2010-11-30,000660,SK하이닉스,23500.0,kis_api,2026-08-17T02:03:21+00:00
2010-12-30,0001,KOSPI,2051.0,kis_api,2026-08-17T02:03:27+00:00
2010-12-30,000660,SK하이닉스,24000.0,kis_api,2026-08-17T02:03:21+00:00
2011-01-31,0001,KOSPI,2069.73,kis_api,2026-08-17T02:03:27+00:00
2011-01-31,000660,SK하이닉스,29650.0,kis_api,2026-08-17T02:03:21+00:00
2011-02-28,0001,KOSPI,1939.3,kis_api,2026-08-17T02:03:27+00:00
2011-02-28,000660,SK하이닉스,28350.0,kis_api,2026-08-17T02:03:21+00:00
2011-03-31,0001,KOSPI,2106.7,kis_api,2026-08-17T02:03:27+00:00
2011-03-31,000660,SK하이닉스,31300.0,kis_api,2026-08-17T02:03:21+00:00
2011-04-29,0001,KOSPI,2192.36,kis_api,2026-08-17T02:03:27+00:00
2011-04-29,000660,SK하이닉스,33800.0,kis_api,2026-08-17T02:03:21+00:00
2011-05-31,0001,KOSPI,2142.47,kis_api,2026-08-17T02:03:27+00:00
2011-05-31,000660,SK하이닉스,30100.0,kis_api,2026-08-17T02:03:21+00:00
2011-06-30,0001,KOSPI,2100.69,kis_api,2026-08-17T02:03:27+00:00
2011-06-30,000660,SK하이닉스,25050.0,kis_api,2026-08-17T02:03:21+00:00
2011-07-29,0001,KOSPI,2133.21,kis_api,2026-08-17T02:03:27+00:00
2011-07-29,000660,SK하이닉스,24250.0,kis_api,2026-08-17T02:03:21+00:00
2011-08-31,0001,KOSPI,1880.11,kis_api,2026-08-17T02:03:27+00:00
2011-08-31,000660,SK하이닉스,19100.0,kis_api,2026-08-17T02:03:21+00:00
2011-09-30,0001,KOSPI,1769.65,kis_api,2026-08-17T02:03:27+00:00
2011-09-30,000660,SK하이닉스,21350.0,kis_api,2026-08-17T02:03:21+00:00
2011-10-31,0001,KOSPI,1909.03,kis_api,2026-08-17T02:03:27+00:00
2011-10-31,000660,SK하이닉스,22850.0,kis_api,2026-08-17T02:03:21+00:00
2011-11-30,0001,KOSPI,1847.51,kis_api,2026-08-17T02:03:27+00:00
2011-11-30,000660,SK하이닉스,22950.0,kis_api,2026-08-17T02:03:21+00:00
2011-12-29,0001,KOSPI,1825.74,kis_api,2026-08-17T02:03:27+00:00
2011-12-29,000660,SK하이닉스,21950.0,kis_api,2026-08-17T02:03:21+00:00
2012-01-31,0001,KOSPI,1955.79,kis_api,2026-08-17T02:03:27+00:00
2012-01-31,000660,SK하이닉스,26850.0,kis_api,2026-08-17T02:03:21+00:00
2012-02-29,0001,KOSPI,2030.25,kis_api,2026-08-17T02:03:27+00:00
2012-02-29,000660,SK하이닉스,30200.0,kis_api,2026-08-17T02:03:21+00:00
2012-03-30,0001,KOSPI,2014.04,kis_api,2026-08-17T02:03:27+00:00
2012-03-30,000660,SK하이닉스,29250.0,kis_api,2026-08-17T02:03:21+00:00
2012-04-30,0001,KOSPI,1981.99,kis_api,2026-08-17T02:03:27+00:00
2012-04-30,000660,SK하이닉스,28050.0,kis_api,2026-08-17T02:03:21+00:00
2012-05-31,0001,KOSPI,1843.47,kis_api,2026-08-17T02:03:27+00:00
2012-05-31,000660,SK하이닉스,23100.0,kis_api,2026-08-17T02:03:21+00:00
2012-06-29,0001,KOSPI,1854.01,kis_api,2026-08-17T02:03:27+00:00
2012-06-29,000660,SK하이닉스,23850.0,kis_api,2026-08-17T02:03:21+00:00
2012-07-31,0001,KOSPI,1881.99,kis_api,2026-08-17T02:03:27+00:00
2012-07-31,000660,SK하이닉스,21700.0,kis_api,2026-08-17T02:03:21+00:00
2012-08-31,0001,KOSPI,1905.12,kis_api,2026-08-17T02:03:27+00:00
2012-08-31,000660,SK하이닉스,21200.0,kis_api,2026-08-17T02:03:21+00:00
2012-09-28,0001,KOSPI,1996.21,kis_api,2026-08-17T02:03:27+00:00
2012-09-28,000660,SK하이닉스,22750.0,kis_api,2026-08-17T02:03:21+00:00
2012-10-31,0001,KOSPI,1912.06,kis_api,2026-08-17T02:03:27+00:00
2012-10-31,000660,SK하이닉스,24850.0,kis_api,2026-08-17T02:03:21+00:00
2012-11-30,0001,KOSPI,1932.9,kis_api,2026-08-17T02:03:27+00:00
2012-11-30,000660,SK하이닉스,24400.0,kis_api,2026-08-17T02:03:21+00:00
2012-12-28,0001,KOSPI,1997.05,kis_api,2026-08-17T02:03:27+00:00
2012-12-28,000660,SK하이닉스,25750.0,kis_api,2026-08-17T02:03:21+00:00
2013-01-31,0001,KOSPI,1961.94,kis_api,2026-08-17T02:03:27+00:00
2013-01-31,000660,SK하이닉스,24400.0,kis_api,2026-08-17T02:03:21+00:00
2013-02-28,0001,KOSPI,2026.49,kis_api,2026-08-17T02:03:27+00:00
2013-02-28,000660,SK하이닉스,26500.0,kis_api,2026-08-17T02:03:21+00:00
2013-03-29,0001,KOSPI,2004.89,kis_api,2026-08-17T02:03:27+00:00
2013-03-29,000660,SK하이닉스,28750.0,kis_api,2026-08-17T02:03:21+00:00
2013-04-30,0001,KOSPI,1963.95,kis_api,2026-08-17T02:03:27+00:00
2013-04-30,000660,SK하이닉스,29900.0,kis_api,2026-08-17T02:03:21+00:00
2013-05-31,0001,KOSPI,2001.05,kis_api,2026-08-17T02:03:27+00:00
2013-05-31,000660,SK하이닉스,32200.0,kis_api,2026-08-17T02:03:21+00:00
2013-06-28,0001,KOSPI,1863.32,kis_api,2026-08-17T02:03:27+00:00
2013-06-28,000660,SK하이닉스,31200.0,kis_api,2026-08-17T02:03:21+00:00
2013-07-31,0001,KOSPI,1914.03,kis_api,2026-08-17T02:03:27+00:00
2013-07-31,000660,SK하이닉스,27200.0,kis_api,2026-08-17T02:03:21+00:00
2013-08-30,0001,KOSPI,1926.36,kis_api,2026-08-17T02:03:27+00:00
2013-08-30,000660,SK하이닉스,28250.0,kis_api,2026-08-17T02:03:21+00:00
2013-09-30,0001,KOSPI,1996.96,kis_api,2026-08-17T02:03:27+00:00
2013-09-30,000660,SK하이닉스,30250.0,kis_api,2026-08-17T02:03:21+00:00
2013-10-31,0001,KOSPI,2030.09,kis_api,2026-08-17T02:03:27+00:00
2013-10-31,000660,SK하이닉스,31950.0,kis_api,2026-08-17T02:03:21+00:00
2013-11-29,0001,KOSPI,2044.87,kis_api,2026-08-17T02:03:27+00:00
2013-11-29,000660,SK하이닉스,35400.0,kis_api,2026-08-17T02:03:21+00:00
2013-12-30,0001,KOSPI,2011.34,kis_api,2026-08-17T02:03:27+00:00
2013-12-30,000660,SK하이닉스,36800.0,kis_api,2026-08-17T02:03:21+00:00
2014-01-29,0001,KOSPI,1941.15,kis_api,2026-08-17T02:03:27+00:00
2014-01-29,000660,SK하이닉스,37850.0,kis_api,2026-08-17T02:03:21+00:00
2014-02-28,0001,KOSPI,1979.99,kis_api,2026-08-17T02:03:27+00:00
2014-02-28,000660,SK하이닉스,38750.0,kis_api,2026-08-17T02:03:21+00:00
2014-03-31,0001,KOSPI,1985.61,kis_api,2026-08-17T02:03:27+00:00
2014-03-31,000660,SK하이닉스,36000.0,kis_api,2026-08-17T02:03:21+00:00
2014-04-30,0001,KOSPI,1961.79,kis_api,2026-08-17T02:03:27+00:00
2014-04-30,000660,SK하이닉스,40150.0,kis_api,2026-08-17T02:03:21+00:00
2014-05-30,0001,KOSPI,1994.96,kis_api,2026-08-17T02:03:27+00:00
2014-05-30,000660,SK하이닉스,44150.0,kis_api,2026-08-17T02:03:21+00:00
2014-06-30,0001,KOSPI,2002.21,kis_api,2026-08-17T02:03:27+00:00
2014-06-30,000660,SK하이닉스,48550.0,kis_api,2026-08-17T02:03:21+00:00
2014-07-31,0001,KOSPI,2076.12,kis_api,2026-08-17T02:03:27+00:00
2014-07-31,000660,SK하이닉스,45450.0,kis_api,2026-08-17T02:03:21+00:00
2014-08-29,0001,KOSPI,2068.54,kis_api,2026-08-17T02:03:27+00:00
2014-08-29,000660,SK하이닉스,45400.0,kis_api,2026-08-17T02:03:21+00:00
2014-09-30,0001,KOSPI,2020.09,kis_api,2026-08-17T02:03:27+00:00
2014-09-30,000660,SK하이닉스,46750.0,kis_api,2026-08-17T02:03:21+00:00
2014-10-31,0001,KOSPI,1964.43,kis_api,2026-08-17T02:03:27+00:00
2014-10-31,000660,SK하이닉스,47450.0,kis_api,2026-08-17T02:03:21+00:00
2014-11-28,0001,KOSPI,1980.78,kis_api,2026-08-17T02:03:27+00:00
2014-11-28,000660,SK하이닉스,48050.0,kis_api,2026-08-17T02:03:21+00:00
2014-12-30,0001,KOSPI,1915.59,kis_api,2026-08-17T02:03:27+00:00
2014-12-30,000660,SK하이닉스,47750.0,kis_api,2026-08-17T02:03:21+00:00
2015-01-30,0001,KOSPI,1949.26,kis_api,2026-08-17T02:03:27+00:00
2015-01-30,000660,SK하이닉스,47650.0,kis_api,2026-08-17T02:03:21+00:00
2015-02-27,0001,KOSPI,1985.8,kis_api,2026-08-17T02:03:27+00:00
2015-02-27,000660,SK하이닉스,46600.0,kis_api,2026-08-17T02:03:21+00:00
2015-03-31,0001,KOSPI,2041.03,kis_api,2026-08-17T02:03:27+00:00
2015-03-31,000660,SK하이닉스,45550.0,kis_api,2026-08-17T02:03:21+00:00
2015-04-30,0001,KOSPI,2127.17,kis_api,2026-08-17T02:03:27+00:00
2015-04-30,000660,SK하이닉스,46150.0,kis_api,2026-08-17T02:03:21+00:00
2015-05-29,0001,KOSPI,2114.8,kis_api,2026-08-17T02:03:27+00:00
2015-05-29,000660,SK하이닉스,51100.0,kis_api,2026-08-17T02:03:21+00:00
2015-06-30,0001,KOSPI,2074.2,kis_api,2026-08-17T02:03:27+00:00
2015-06-30,000660,SK하이닉스,42300.0,kis_api,2026-08-17T02:03:21+00:00
2015-07-31,0001,KOSPI,2030.16,kis_api,2026-08-17T02:03:27+00:00
2015-07-31,000660,SK하이닉스,37100.0,kis_api,2026-08-17T02:03:21+00:00
2015-08-31,0001,KOSPI,1941.49,kis_api,2026-08-17T02:03:27+00:00
2015-08-31,000660,SK하이닉스,35800.0,kis_api,2026-08-17T02:03:21+00:00
2015-09-30,0001,KOSPI,1962.81,kis_api,2026-08-17T02:03:27+00:00
2015-09-30,000660,SK하이닉스,33550.0,kis_api,2026-08-17T02:03:21+00:00
2015-10-30,0001,KOSPI,2029.47,kis_api,2026-08-17T02:03:27+00:00
2015-10-30,000660,SK하이닉스,30700.0,kis_api,2026-08-17T02:03:21+00:00
2015-11-30,0001,KOSPI,1991.97,kis_api,2026-08-17T02:03:27+00:00
2015-11-30,000660,SK하이닉스,31600.0,kis_api,2026-08-17T02:03:21+00:00
2015-12-30,0001,KOSPI,1961.31,kis_api,2026-08-17T02:03:27+00:00
2015-12-30,000660,SK하이닉스,30750.0,kis_api,2026-08-17T02:03:21+00:00
2016-01-29,0001,KOSPI,1912.06,kis_api,2026-08-17T02:03:27+00:00
2016-01-29,000660,SK하이닉스,27300.0,kis_api,2026-08-17T02:03:21+00:00
2016-02-29,0001,KOSPI,1916.66,kis_api,2026-08-17T02:03:27+00:00
2016-02-29,000660,SK하이닉스,30000.0,kis_api,2026-08-17T02:03:21+00:00
2016-03-31,0001,KOSPI,1995.85,kis_api,2026-08-17T02:03:27+00:00
2016-03-31,000660,SK하이닉스,28150.0,kis_api,2026-08-17T02:03:21+00:00
2016-04-29,0001,KOSPI,1994.15,kis_api,2026-08-17T02:03:27+00:00
2016-04-29,000660,SK하이닉스,28150.0,kis_api,2026-08-17T02:03:21+00:00
2016-05-31,0001,KOSPI,1983.4,kis_api,2026-08-17T02:03:27+00:00
2016-05-31,000660,SK하이닉스,28700.0,kis_api,2026-08-17T02:03:21+00:00
2016-06-30,0001,KOSPI,1970.35,kis_api,2026-08-17T02:03:27+00:00
2016-06-30,000660,SK하이닉스,32400.0,kis_api,2026-08-17T02:03:21+00:00
2016-07-29,0001,KOSPI,2016.19,kis_api,2026-08-17T02:03:27+00:00
2016-07-29,000660,SK하이닉스,34400.0,kis_api,2026-08-17T02:03:21+00:00
2016-08-31,0001,KOSPI,2034.65,kis_api,2026-08-17T02:03:27+00:00
